GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AOB001,AOS001,AOS002,AOD001,AOD002,AOD003
"G3600570","1880","New York","360","Montgomery","0570","Montgomery","13","570",38315,252977,33664,15259126,668753,1524959
"G3600610","1880","New York","360","New York","0610","New York","13","610",1206299,1930,461,852500,11385,65385
"G3600630","1880","New York","360","Niagara","0630","Niagara","13","630",54173,269401,37348,25274044,1172270,2100907
"G3600650","1880","New York","360","Oneida","0650","Oneida","13","650",115475,541628,167768,31500144,1196908,3933971
"G3600670","1880","New York","360","Onondaga","0670","Onondaga","13","670",117893,422280,69913,31932960,1258201,3100906
"G3600690","1880","New York","360","Ontario","0690","Ontario","13","690",49541,329141,64911,28125216,1048993,2512101
"G3600710","1880","New York","360","Orange","0710","Orange","13","710",88220,364051,135766,26115218,877725,3127851
"G3600730","1880","New York","360","Orleans","0730","Orleans","13","730",30128,219014,33012,17374828,624769,1457002
"G3600750","1880","New York","360","Oswego","0750","Oswego","13","750",77911,356564,143600,17009516,854072,2511405
"G3600770","1880","New York","360","Otsego","0770","Otsego","13","770",51397,503903,137147,23103474,1024158,3125696
"G3600790","1880","New York","360","Putnam","0790","Putnam","13","790",15181,97908,41114,7304380,167539,719443
"G3600810","1880","New York","360","Queens","0810","Queens","13","810",90574,130242,35969,22064532,915809,1444402
"G3600830","1880","New York","360","Rensselaer","0830","Rensselaer","13","830",115328,355099,69506,20704292,905686,1929294
"G3600850","1880","New York","360","Richmond","0850","Richmond","13","850",38991,12587,3720,2663900,65146,140731
"G3600870","1880","New York","360","Rockland","0870","Rockland","13","870",27690,44766,34613,6398900,191255,401738
"G3600890","1880","New York","360","St Lawrence","0890","St Lawrence","13","890",85997,793333,269591,30656942,1293334,4755039
"G3600910","1880","New York","360","Saratoga","0910","Saratoga","13","910",55156,343812,117634,16750468,743465,1772489
"G3600930","1880","New York","360","Schenectady","0930","Schenectady","13","930",23538,106238,19198,6692048,341667,612045
"G3600950","1880","New York","360","Schoharie","0950","Schoharie","13","950",32910,309140,86700,14138166,746634,1689120
"G3600970","1880","New York","360","Schuyler","0970","Schuyler","13","970",18842,153501,42547,9393366,412858,955780
"G3600990","1880","New York","360","Seneca","0990","Seneca","13","990",29278,173667,30591,13314620,582058,1269903
"G3601010","1880","New York","360","Steuben","1010","Steuben","13","1010",77586,601395,260051,26761636,1239898,3468328
"G3601030","1880","New York","360","Suffolk","1030","Suffolk","13","1030",53888,156223,152674,17079652,563225,1359047
"G3601050","1880","New York","360","Sullivan","1050","Sullivan","13","1050",32491,211073,260589,7600986,396800,1418309
"G3601070","1880","New York","360","Tioga","1070","Tioga","13","1070",32673,243175,81361,10949806,479992,1336101
"G3601090","1880","New York","360","Tompkins","1090","Tompkins","13","1090",34445,238914,54398,15378924,645825,1603202
"G3601110","1880","New York","360","Ulster","1110","Ulster","13","1110",85838,305996,234740,17911024,863729,1944161
"G3601130","1880","New York","360","Warren","1130","Warren","13","1130",25179,190616,145564,4483045,172080,660632
"G3601150","1880","New York","360","Washington","1150","Washington","13","1150",47871,376605,114274,20594326,787950,2102459
"G3601170","1880","New York","360","Wayne","1170","Wayne","13","1170",51700,303031,57760,25660948,1011830,2423678
"G3601190","1880","New York","360","Westchester","1190","Westchester","13","1190",108988,203848,51926,33264504,597892,1805838
"G3601210","1880","New York","360","Wyoming","1210","Wyoming","13","1210",30907,338428,76816,16296660,606237,1955131
"G3601230","1880","New York","360","Yates","1230","Yates","13","1230",21087,174177,35180,13411858,509799,1180352
"G3700010","1880","North Carolina","370","Alamance","0010","Alamance","47","10",14613,77799,129269,1500876,72556,250823
"G3700030","1880","North Carolina","370","Alexander","0030","Alexander","47","30",8355,48985,97680,697665,33602,146600
"G3700050","1880","North Carolina","370","Alleghany","0050","Alleghany","47","50",5486,74747,75278,827828,27345,165791
"G3700070","1880","North Carolina","370","Anson","0070","Anson","47","70",17994,90061,192787,1816037,83234,302135
"G3700090","1880","North Carolina","370","Ashe","0090","Ashe","47","90",14437,117174,169988,1747351,62269,354048
"G3700130","1880","North Carolina","370","Beaufort","0130","Beaufort","47","130",17474,44887,228538,1453340,72502,187186
"G3700150","1880","North Carolina","370","Bertie","0150","Bertie","47","150",16399,85504,202533,1327836,56236,236304
"G3700170","1880","North Carolina","370","Bladen","0170","Bladen","47","170",16158,40563,310501,993667,33727,194525
"G3700190","1880","North Carolina","370","Brunswick","0190","Brunswick","47","190",9389,19399,307680,558635,23266,113631
"G3700210","1880","North Carolina","370","Buncombe","0210","Buncombe","47","210",21909,99602,241940,2589897,90064,467991
"G3700230","1880","North Carolina","370","Burke","0230","Burke","47","230",12809,44496,140623,812157,29786,151758
"G3700250","1880","North Carolina","370","Cabarrus","0250","Cabarrus","47","250",14964,90514,110129,2205643,90364,296697
"G3700270","1880","North Carolina","370","Caldwell","0270","Caldwell","47","270",10291,47405,160174,1183428,78497,170225
"G3700290","1880","North Carolina","370","Camden","0290","Camden","47","290",6274,36757,66901,994650,28587,123085
"G3700310","1880","North Carolina","370","Carteret","0310","Carteret","47","310",9784,22472,69660,416210,15348,63721
"G3700330","1880","North Carolina","370","Caswell","0330","Caswell","47","330",17825,89885,147249,2353725,76026,238383
"G3700350","1880","North Carolina","370","Catawba","0350","Catawba","47","350",14946,78080,141593,1723438,86140,241219
"G3700370","1880","North Carolina","370","Chatham","0370","Chatham","47","370",23453,126940,302306,2098668,143672,476788
"G3700390","1880","North Carolina","370","Cherokee","0390","Cherokee","47","390",8182,30668,152041,566734,24753,133668
"G3700410","1880","North Carolina","370","Chowan","0410","Chowan","47","410",7900,36052,49180,607909,23262,76176
"G3700430","1880","North Carolina","370","Clay","0430","Clay","47","430",3316,17691,71954,403348,17582,90423
"G3700450","1880","North Carolina","370","Cleveland","0450","Cleveland","47","450",16571,87691,176248,2444056,80576,248707
"G3700470","1880","North Carolina","370","Columbus","0470","Columbus","47","470",14439,39031,363443,1017392,34623,169818
"G3700490","1880","North Carolina","370","Craven","0490","Craven","47","490",19729,52392,199199,1177857,44251,170683
"G3700510","1880","North Carolina","370","Cumberland","0510","Cumberland","47","510",23836,59639,314948,1284067,55121,220936
"G3700530","1880","North Carolina","370","Currituck","0530","Currituck","47","530",6476,41170,56846,730031,17624,101310
"G3700550","1880","North Carolina","370","Dare","0550","Dare","47","550",3243,2553,23436,105156,4431,29698
"G3700570","1880","North Carolina","370","Davidson","0570","Davidson","47","570",20333,129664,209331,2666746,159609,476352
"G3700590","1880","North Carolina","370","Davie","0590","Davie","47","590",11096,66810,85607,1298178,56420,401425
"G3700610","1880","North Carolina","370","Duplin","0610","Duplin","47","610",18773,73061,307473,1611586,63670,258074
"G3700650","1880","North Carolina","370","Edgecombe","0650","Edgecombe","47","650",26181,136015,135422,3541526,119612,359238
"G3700670","1880","North Carolina","370","Forsyth","0670","Forsyth","47","670",18070,79350,135773,1361975,81006,203661
"G3700690","1880","North Carolina","370","Franklin","0690","Franklin","47","690",20829,90118,175132,2224478,125151,289617
"G3700710","1880","North Carolina","370","Gaston","0710","Gaston","47","710",14254,70672,130673,1836591,68906,246926
"G3700730","1880","North Carolina","370","Gates","0730","Gates","47","730",8897,49984,107702,745114,34171,123443
"G3700750","1880","North Carolina","370","Graham","0750","Graham","47","750",2335,8551,53892,160772,7197,44972
"G3700770","1880","North Carolina","370","Granville","0770","Granville","47","770",31286,150127,240186,3203404,125676,372991
"G3700790","1880","North Carolina","370","Greene","0790","Greene","47","790",10037,75942,86828,1444415,50963,170096
"G3700810","1880","North Carolina","370","Guilford","0810","Guilford","47","810",23585,148392,208261,2234735,106029,353726
"G3700830","1880","North Carolina","370","Halifax","0830","Halifax","47","830",30300,137245,217754,2172467,100398,349105
"G3700850","1880","North Carolina","370","Harnett","0850","Harnett","47","850",10862,42927,186107,809073,44640,170071
"G3700870","1880","North Carolina","370","Haywood","0870","Haywood","47","870",10271,52132,118170,1089033,41866,211093
"G3700890","1880","North Carolina","370","Henderson","0890","Henderson","47","890",10281,45445,114818,958738,34836,147921
"G3700910","1880","North Carolina","370","Hertford","0910","Hertford","47","910",11843,55857,130261,1265975,49501,166242
"G3700950","1880","North Carolina","370","Hyde","0950","Hyde","47","950",7765,33153,42772,1019621,27331,97915
"G3700970","1880","North Carolina","370","Iredell","0970","Iredell","47","970",22675,112365,211716,2506368,104493,344706
"G3700990","1880","North Carolina","370","Jackson","0990","Jackson","47","990",7343,32853,140413,2118971,101594,1485667
"G3701010","1880","North Carolina","370","Johnston","1010","Johnston","47","1010",23461,107585,315235,2853246,127373,433960
"G3701030","1880","North Carolina","370","Jones","1030","Jones","47","1030",7491,53605,139324,788407,28765,138086
"G3701070","1880","North Carolina","370","Lenoir","1070","Lenoir","47","1070",15344,85809,128034,1897316,70068,232238
"G3701090","1880","North Carolina","370","Lincoln","1090","Lincoln","47","1090",11061,57523,112832,1423637,72419,206532
"G3701110","1880","North Carolina","370","McDowell","1110","Mcdowell","47","1110",9836,38795,126993,864933,23910,120149
"G3701130","1880","North Carolina","370","Macon","1130","Macon","47","1130",8064,39370,178679,707864,38940,179144
"G3701150","1880","North Carolina","370","Madison","1150","Madison","47","1150",12810,69087,164488,1083057,39508,239841
"G3701170","1880","North Carolina","370","Martin","1170","Martin","47","1170",13140,57030,184883,980005,46752,163806
"G3701190","1880","North Carolina","370","Mecklenburg","1190","Mecklenburg","47","1190",34175,146243,147164,3382544,143314,439740
"G3701210","1880","North Carolina","370","Mitchell","1210","Mitchell","47","1210",9435,42572,108687,728928,20727,171099
"G3701230","1880","North Carolina","370","Montgomery","1230","Montgomery","47","1230",9374,48117,192952,811550,54541,176100
"G3701250","1880","North Carolina","370","Moore","1250","Moore","47","1250",16821,70922,294240,1310615,94910,291577
"G3701270","1880","North Carolina","370","Nash","1270","Nash","47","1270",17731,85685,214716,2193732,90191,279270
"G3701290","1880","North Carolina","370","New Hanover","1290","New Hanover","47","1290",21376,7715,43057,344331,13387,33984
"G3701310","1880","North Carolina","370","Northampton","1310","Northampton","47","1310",20032,99885,172763,2124061,84949,310552
"G3701330","1880","North Carolina","370","Onslow","1330","Onslow","47","1330",9829,56768,215932,728985,33173,143300
"G3701350","1880","North Carolina","370","Orange","1350","Orange","47","1350",23698,86401,190192,1844319,94855,299802
"G3701370","1880","North Carolina","370","Pamlico","1370","Pamlico","47","1370",6323,17525,90397,541364,18024,73401
"G3701390","1880","North Carolina","370","Pasquotank","1390","Pasquotank","47","1390",10369,51770,46464,1011145,47619,124890
"G3701410","1880","North Carolina","370","Pender","1410","Pender","47","1410",12468,38699,290654,876004,37838,144234
"G3701430","1880","North Carolina","370","Perquimans","1430","Perquimans","47","1430",9466,54433,63994,1123927,39187,160696
"G3701450","1880","North Carolina","370","Person","1450","Person","47","1450",13719,76797,141884,1402200,60623,212646
"G3701470","1880","North Carolina","370","Pitt","1470","Pitt","47","1470",21794,107255,227150,2659403,94038,313699
"G3701490","1880","North Carolina","370","Polk","1490","Polk","47","1490",5062,21762,77052,417425,15329,77921
"G3701510","1880","North Carolina","370","Randolph","1510","Randolph","47","1510",20836,100888,292996,1707892,123932,365692
"G3701530","1880","North Carolina","370","Richmond","1530","Richmond","47","1530",18245,76067,235990,1612457,85091,244409
"G3701550","1880","North Carolina","370","Robeson","1550","Robeson","47","1550",23880,120480,403842,2082641,108374,369215
"G3701570","1880","North Carolina","370","Rockingham","1570","Rockingham","47","1570",21744,84188,211458,1912548,104988,327890
"G3701590","1880","North Carolina","370","Rowan","1590","Rowan","47","1590",19965,110178,174553,2337516,136936,299763
"G3701610","1880","North Carolina","370","Rutherford","1610","Rutherford","47","1610",15198,66698,205612,1152403,64165,220125
"G3701630","1880","North Carolina","370","Sampson","1630","Sampson","47","1630",22894,121469,396479,2851657,113222,381917
"G3701670","1880","North Carolina","370","Stanly","1670","Stanly","47","1670",10505,61279,155775,869937,77504,204305
"G3701690","1880","North Carolina","370","Stokes","1690","Stokes","47","1690",15353,57393,168780,1207505,52561,220457
"G3701710","1880","North Carolina","370","Surry","1710","Surry","47","1710",15302,81690,201616,1345547,57156,209046
"G3701730","1880","North Carolina","370","Swain","1730","Swain","47","1730",3784,14275,108466,295480,10106,68294
"G3701750","1880","North Carolina","370","Transylvania","1750","Transylvania","47","1750",5340,20369,80219,431605,21540,102713
"G3701770","1880","North Carolina","370","Tyrrell","1770","Tyrrell","47","1770",4545,19801,60293,351495,19828,68796
"G3701790","1880","North Carolina","370","Union","1790","Union","47","1790",18056,86428,216832,1517402,116466,316793
"G3701830","1880","North Carolina","370","Wake","1830","Wake","47","1830",47939,161272,316814,4378331,200371,581646
"G3701850","1880","North Carolina","370","Warren","1850","Warren","47","1850",22619,87183,168553,2033689,85748,274442
"G3701870","1880","North Carolina","370","Washington","1870","Washington","47","1870",8928,31695,77360,679147,45258,127035
"G3701890","1880","North Carolina","370","Watauga","1890","Watauga","47","1890",8160,69999,139993,794749,34130,185432
"G3701910","1880","North Carolina","370","Wayne","1910","Wayne","47","1910",24951,123629,195664,3219825,124278,340148
"G3701930","1880","North Carolina","370","Wilkes","1930","Wilkes","47","1930",19181,100151,292205,1486820,62152,269318
"G3701950","1880","North Carolina","370","Wilson","1950","Wilson","47","1950",16064,66027,118885,1740070,60551,224513
"G3701970","1880","North Carolina","370","Yadkin","1970","Yadkin","47","1970",12420,60170,138011,1159640,50974,188441
"G3701990","1880","North Carolina","370","Yancey","1990","Yancey","47","1990",7694,45689,113790,618881,24192,162032
"G3900010","1880","Ohio","390","Adams","0010","Adams","24","10",24005,193201,136566,5542535,156524,721756
"G3900030","1880","Ohio","390","Allen","0030","Allen","24","30",31314,163020,86684,11103596,379360,1036741
