GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,ASW001,AUJ001,AUJ002,AUK001,AUK002,AUK003
"G3100930","1890","Nebraska","310","Howard","0930","Howard","35","930",9430,166634,74872,3757540,195430,946830
"G3100950","1890","Nebraska","310","Jefferson","0950","Jefferson","35","950",14850,260878,39416,7731020,292250,1765525
"G3100970","1890","Nebraska","310","Johnson","0970","Johnson","35","970",10333,183402,22211,5622600,204210,1287750
"G3100990","1890","Nebraska","310","Kearney","0990","Kearney","35","990",9061,192200,57923,4618570,229880,1004110
"G3101010","1890","Nebraska","310","Keith","1010","Keith","35","1010",2556,63503,53812,1011100,65270,369450
"G3101030","1890","Nebraska","310","Keya Paha","1030","Keya Paha","35","1030",3920,73574,97110,1174180,70710,420970
"G3101050","1890","Nebraska","310","Kimball","1050","Kimball","35","1050",959,18022,27088,290010,16970,102940
"G3101070","1890","Nebraska","310","Knox","1070","Knox","35","1070",8582,152520,85738,2872550,182090,817883
"G3101090","1890","Nebraska","310","Lancaster","1090","Lancaster","35","1090",76395,431343,47359,17725850,495055,2781555
"G3101110","1890","Nebraska","310","Lincoln","1110","Lincoln","35","1110",10441,204411,138697,3259330,163735,1151975
"G3101130","1890","Nebraska","310","Logan","1130","Logan","35","1130",1378,34614,38076,462120,28130,180880
"G3101150","1890","Nebraska","310","Loup","1150","Loup","35","1150",1662,23968,44052,545120,34780,194990
"G3101170","1890","Nebraska","310","McPherson","1170","Mcpherson","35","1170",401,1664,13856,33150,4175,56040
"G3101190","1890","Nebraska","310","Madison","1190","Madison","35","1190",13669,223336,51782,5150420,216070,1168950
"G3101210","1890","Nebraska","310","Merrick","1210","Merrick","35","1210",8758,174144,39422,4427860,179210,1437965
"G3101250","1890","Nebraska","310","Nance","1250","Nance","35","1250",5773,193443,21615,4108738,151478,1004209
"G3101270","1890","Nebraska","310","Nemaha","1270","Nemaha","35","1270",12930,197923,36770,6851240,214300,1581042
"G3101290","1890","Nebraska","310","Nuckolls","1290","Nuckolls","35","1290",11417,208948,46785,5298090,186500,1432390
"G3101310","1890","Nebraska","310","Otoe","1310","Otoe","35","1310",25403,336842,18140,11351860,320850,2107775
"G3101330","1890","Nebraska","310","Pawnee","1330","Pawnee","35","1330",10340,177548,52410,6318020,215845,1442865
"G3101350","1890","Nebraska","310","Perkins","1350","Perkins","35","1350",4364,83375,100529,1564750,111560,406210
"G3101370","1890","Nebraska","310","Phelps","1370","Phelps","35","1370",9869,214393,32347,4400810,264850,1071570
"G3101390","1890","Nebraska","310","Pierce","1390","Pierce","35","1390",4864,104024,56169,2840150,146900,690680
"G3101410","1890","Nebraska","310","Platte","1410","Platte","35","1410",15437,287355,58570,7785146,325120,1572300
"G3101430","1890","Nebraska","310","Polk","1430","Polk","35","1430",10817,224061,28120,6286840,249920,1225260
"G3101450","1890","Nebraska","310","Red Willow","1450","Red Willow","35","1450",8837,170169,111773,2853980,141100,767680
"G3101470","1890","Nebraska","310","Richardson","1470","Richardson","35","1470",17574,278075,49400,9088710,292900,1990950
"G3101490","1890","Nebraska","310","Rock","1490","Rock","35","1490",3083,66558,82166,1345900,60490,398770
"G3101510","1890","Nebraska","310","Saline","1510","Saline","35","1510",20097,310256,36107,10013830,382990,1889270
"G3101530","1890","Nebraska","310","Sarpy","1530","Sarpy","35","1530",6875,112971,18507,5390730,122950,785040
"G3101550","1890","Nebraska","310","Saunders","1550","Saunders","35","1550",21577,395800,44882,12741740,435860,2302910
"G3101570","1890","Nebraska","310","Scotts Bluff","1570","Scotts Bluff","35","1570",1888,24476,67857,594600,33380,208290
"G3101590","1890","Nebraska","310","Seward","1590","Seward","35","1590",16140,291247,45952,9929480,400600,1866685
"G3101610","1890","Nebraska","310","Sheridan","1610","Sheridan","35","1610",8687,182661,206156,3115510,207300,928510
"G3101630","1890","Nebraska","310","Sherman","1630","Sherman","35","1630",6399,124349,86419,2634060,141505,653780
"G3101650","1890","Nebraska","310","Sioux","1650","Sioux","35","1650",2452,54408,79069,693100,44885,368435
"G3101670","1890","Nebraska","310","Stanton","1670","Stanton","35","1670",4619,114187,56049,3061950,122900,839780
"G3101690","1890","Nebraska","310","Thayer","1690","Thayer","35","1690",12738,213461,49442,5888250,222795,1331050
"G3101710","1890","Nebraska","310","Thomas","1710","Thomas","35","1710",517,6122,15967,124630,7400,48250
"G3101730","1890","Nebraska","310","Thurston","1730","Thurston","35","1730",3176,29932,116926,1202010,44820,233590
"G3101733","1890","Nebraska","310","Unorganized Territory","1733","Unorganized Territory","35","9995",0,0,4000,25000,0,9546
"G3101750","1890","Nebraska","310","Valley","1750","Valley","35","1750",7092,128938,101770,2743330,153450,691770
"G3101770","1890","Nebraska","310","Washington","1770","Washington","35","1770",11869,193567,28760,6771770,255670,1378050
"G3101790","1890","Nebraska","310","Wayne","1790","Wayne","35","1790",6169,144196,90929,3619410,142240,1204830
"G3101810","1890","Nebraska","310","Webster","1810","Webster","35","1810",11210,209675,70404,4747750,193100,1192830
"G3101830","1890","Nebraska","310","Wheeler","1830","Wheeler","35","1830",1683,46358,42557,766920,36700,271220
"G3101850","1890","Nebraska","310","York","1850","York","35","1850",17279,315201,25393,9196120,374010,1889735
"G3200010","1890","Nevada","320","Churchill","0010","Churchill","65","10",703,42785,9995,399300,21730,160620
"G3200050","1890","Nevada","320","Douglas","0050","Douglas","65","50",1551,13820,8682,296360,4050,108050
"G3200070","1890","Nevada","320","Elko","0070","Elko","65","70",4794,261442,277085,3127620,112990,1593300
"G3200090","1890","Nevada","320","Esmeralda","0090","Esmeralda","65","90",2148,10740,8320,219350,13210,70940
"G3200110","1890","Nevada","320","Eureka","0110","Eureka","65","110",3275,12741,130649,597250,28450,389280
"G3200130","1890","Nevada","320","Humboldt","0130","Humboldt","65","130",3434,188508,230307,2514790,98390,905720
"G3200150","1890","Nevada","320","Lander","0150","Lander","65","150",2266,17227,53902,440180,31910,220200
"G3200170","1890","Nevada","320","Lincoln","0170","Lincoln","65","170",2466,10302,8503,248780,13940,51800
"G3200190","1890","Nevada","320","Lyon","0190","Lyon","65","190",1987,27149,22296,580800,36500,203680
"G3200230","1890","Nevada","320","Nye","0230","Nye","65","230",1290,18186,18239,333730,22350,209330
"G3200250","1890","Nevada","320","Ormsby","0250","Ormsby","65","250",4883,4977,3025,166700,7600,59570
"G3200255","1890","Nevada","320","Rio Virgin","0255","Rio Virgin","67","335",,,,,,
"G3200279","1890","Nevada","320","Roop (annexed by Washoe 1886)","0279","Roop (annexed by Washoe 1886)","65","279",,,,,,
"G3200290","1890","Nevada","320","Storey","0290","Storey","65","290",8806,120,200,12000,300,2500
"G3200310","1890","Nevada","320","Washoe","0310","Washoe","65","310",6437,49380,104211,2711550,107390,1325630
"G3200330","1890","Nevada","320","White Pine","0330","White Pine","65","330",1721,65675,62950,691000,38670,501200
"G3300010","1890","New Hampshire","330","Belknap","0010","Belknap","4","10",20321,132727,70369,4099530,228590,621610
"G3300030","1890","New Hampshire","330","Carroll","0030","Carroll","4","30",18124,127979,194004,4014480,201520,708380
"G3300050","1890","New Hampshire","330","Cheshire","0050","Cheshire","4","50",29579,155823,193988,5975060,346970,956100
"G3300070","1890","New Hampshire","330","Coos","0070","Coos","4","70",23211,153599,146149,4072190,257610,968965
"G3300090","1890","New Hampshire","330","Grafton","0090","Grafton","4","90",37217,303468,312976,8683580,513900,1800360
"G3300110","1890","New Hampshire","330","Hillsborough","0110","Hillsborough","4","110",93247,214143,208705,9439180,498290,1278070
"G3300130","1890","New Hampshire","330","Merrimack","0130","Merrimack","4","130",49435,232327,255538,8954780,516350,1340030
"G3300150","1890","New Hampshire","330","Rockingham","0150","Rockingham","4","150",49650,179402,140716,12812200,557270,1454050
"G3300170","1890","New Hampshire","330","Strafford","0170","Strafford","4","170",38442,72514,92331,4354350,234810,523110
"G3300190","1890","New Hampshire","330","Sullivan","0190","Sullivan","4","190",17304,155405,116855,3757250,239540,799450
"G3400010","1890","New Jersey","340","Atlantic","0010","Atlantic","12","10",28836,28922,27601,2079480,99380,158770
"G3400030","1890","New Jersey","340","Bergen","0030","Bergen","12","30",47226,59530,22977,9997030,356770,624940
"G3400050","1890","New Jersey","340","Burlington","0050","Burlington","12","50",58528,190854,124118,14819960,689750,1831260
"G3400070","1890","New Jersey","340","Camden","0070","Camden","12","70",87687,52940,8794,6010520,233410,471320
"G3400090","1890","New Jersey","340","Cape May","0090","Cape May","12","90",11268,26491,20575,1312530,68330,141580
"G3400110","1890","New Jersey","340","Cumberland","0110","Cumberland","12","110",45438,75321,31916,5695170,331780,624830
"G3400130","1890","New Jersey","340","Essex","0130","Essex","12","130",256098,19679,10011,6093250,145790,324110
"G3400150","1890","New Jersey","340","Gloucester","0150","Gloucester","12","150",28649,112281,24843,8278000,426360,856890
"G3400170","1890","New Jersey","340","Hudson","0170","Hudson","12","170",275126,1150,135,2143000,134070,60230
"G3400190","1890","New Jersey","340","Hunterdon","0190","Hunterdon","12","190",35355,218001,34481,12633360,731290,1595510
"G3400210","1890","New Jersey","340","Mercer","0210","Mercer","12","210",79978,113118,14240,8291970,487560,935630
"G3400230","1890","New Jersey","340","Middlesex","0230","Middlesex","12","230",61754,97910,27177,8138610,411510,723590
"G3400250","1890","New Jersey","340","Monmouth","0250","Monmouth","12","250",69128,161519,37424,17004770,755144,1421780
"G3400270","1890","New Jersey","340","Morris","0270","Morris","12","270",54101,133699,78880,12888990,418110,1009690
"G3400290","1890","New Jersey","340","Ocean","0290","Ocean","12","290",15974,31755,22995,2345540,106300,246640
"G3400310","1890","New Jersey","340","Passaic","0310","Passaic","12","310",105046,30503,27218,3286570,111880,299670
"G3400330","1890","New Jersey","340","Salem","0330","Salem","12","330",25151,129073,30007,9210800,418410,1042560
"G3400350","1890","New Jersey","340","Somerset","0350","Somerset","12","350",28311,150792,23217,9930560,628290,1056240
"G3400370","1890","New Jersey","340","Sussex","0370","Sussex","12","370",22259,191743,55997,7748320,345580,1171360
"G3400390","1890","New Jersey","340","Union","0390","Union","12","390",72467,18847,6729,3248820,110410,216890
"G3400410","1890","New Jersey","340","Warren","0410","Warren","12","410",36553,154989,33557,8105590,368520,997940
"G3550035","1890","New Mexico Territory","355","Bernalillo","0035","Bernalillo","66","10",20913,16503,38301,847070,11070,489600
"G3550075","1890","New Mexico Territory","355","Colfax","0075","Colfax","66","70",7974,45276,83665,686140,19400,566840
"G3550115","1890","New Mexico Territory","355","Dona Ana","0115","Dona Ana","66","130",9191,13822,22182,667100,22330,248450
"G3550155","1890","New Mexico Territory","355","Grant","0155","Grant","66","170",9657,12170,38001,822420,29240,1467650
"G3550195","1890","New Mexico Territory","355","Lincoln","0195","Lincoln","66","270",7081,13307,34066,668950,25090,760090
"G3550255","1890","New Mexico Territory","355","Mora","0255","Mora","66","330",10618,71566,85164,1112540,33110,414650
"G3550315","1890","New Mexico Territory","355","Rio Arriba","0315","Rio Arriba","66","390",11534,13204,12315,488060,26690,196670
"G3550375","1890","New Mexico Territory","355","San Juan","0375","San Juan","66","450",1890,10158,33893,578360,34610,263500
"G3550395","1890","New Mexico Territory","355","San Miguel","0395","San Miguel","66","470",24204,26906,57708,774560,16490,381220
"G3550435","1890","New Mexico Territory","355","Santa Fe","0435","Santa Fe","66","490",13562,2980,3782,134780,3610,29210
"G3550455","1890","New Mexico Territory","355","Sierra","0455","Sierra","66","510",3630,1731,6669,96240,6710,226390
"G3550475","1890","New Mexico Territory","355","Socorro","0475","Socorro","66","530",9595,8698,26644,401240,23390,1479270
"G3550495","1890","New Mexico Territory","355","Taos","0495","Taos","66","550",9868,14353,11499,404790,10610,139140
"G3550555","1890","New Mexico Territory","355","Valencia","0555","Valencia","66","610",13876,12432,70887,488550,28790,584500
"G3600010","1890","New York","360","Albany","0010","Albany","13","10",164555,245512,48220,15516410,984330,1670905
"G3600030","1890","New York","360","Allegany","0030","Allegany","13","30",43240,415782,154353,18321140,926920,2951500
"G3600070","1890","New York","360","Broome","0070","Broome","13","70",62973,294288,105882,12903220,612780,1991620
"G3600090","1890","New York","360","Cattaraugus","0090","Cattaraugus","13","90",60866,439893,197816,20691470,972830,3303910
"G3600110","1890","New York","360","Cayuga","0110","Cayuga","13","110",65302,346471,52224,23284600,1259140,2784310
"G3600130","1890","New York","360","Chautauqua","0130","Chautauqua","13","130",75202,453075,148435,24573656,1076490,3422690
"G3600150","1890","New York","360","Chemung","0150","Chemung","13","150",48265,164512,49079,8556740,404970,1052880
"G3600170","1890","New York","360","Chenango","0170","Chenango","13","170",37776,405441,121321,14643690,761020,2784600
"G3600190","1890","New York","360","Clinton","0190","Clinton","13","190",46437,273588,127326,10397270,526760,1552170
"G3600210","1890","New York","360","Columbia","0210","Columbia","13","210",46172,306992,66702,15931210,841940,1810280
"G3600230","1890","New York","360","Cortland","0230","Cortland","13","230",28657,220864,88676,9522210,498590,1594550
"G3600250","1890","New York","360","Delaware","0250","Delaware","13","250",45496,508128,290687,19093070,1068380,3613130
"G3600270","1890","New York","360","Dutchess","0270","Dutchess","13","270",77879,360698,90297,21217740,904600,2852844
"G3600290","1890","New York","360","Erie","0290","Erie","13","290",322981,492417,60366,38642408,1974100,4154030
"G3600310","1890","New York","360","Essex","0310","Essex","13","310",33052,195838,215130,6210520,368840,1260315
"G3600330","1890","New York","360","Franklin","0330","Franklin","13","330",38110,231684,124267,9767420,525430,1620410
"G3600350","1890","New York","360","Fulton","0350","Fulton","13","350",37650,136458,72493,5528750,335390,895590
"G3600370","1890","New York","360","Genesee","0370","Genesee","13","370",33265,237966,38959,20214300,888915,2043440
"G3600390","1890","New York","360","Greene","0390","Greene","13","390",31598,228889,98740,10787530,558290,1336270
"G3600410","1890","New York","360","Hamilton","0410","Hamilton","13","410",4762,27703,44512,647470,42870,171240
"G3600430","1890","New York","360","Herkimer","0430","Herkimer","13","430",45608,291126,70016,16127830,704620,2564350
"G3600450","1890","New York","360","Jefferson","0450","Jefferson","13","450",68806,577376,140942,27117150,1123900,3746690
"G3600470","1890","New York","360","Kings","0470","Kings","13","470",838547,10320,2176,10544746,231190,247790
"G3600490","1890","New York","360","Lewis","0490","Lewis","13","490",29806,283385,170490,11498070,617630,2044150
