GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,ADQ001,AE6001,AE6002,AE6003,AEE001,AEF001,AEF002
"G5100490","1850","Virginia","510","Cumberland","0490","Cumberland","40","490",9751,3082,340,6329,1510498,46030,218362
"G5100530","1850","Virginia","510","Dinwiddie","0530","Dinwiddie","40","530",25118,10942,3296,10880,1450785,54274,290129
"G5100533","1850","Virginia","510","Doddridge","0533","Doddridge","40","535",2750,2718,1,31,271922,9691,59706
"G5100550","1850","Virginia","510","Elizabeth City","0550","Elizabeth City","40","550",4586,2341,97,2148,659415,17409,77418
"G5100570","1850","Virginia","510","Essex","0570","Essex","40","570",10206,3035,409,6762,1897664,44204,181999
"G5100590","1850","Virginia","510","Fairfax","0590","Fairfax","40","590",10682,6835,597,3250,2265023,80296,267563
"G5100610","1850","Virginia","510","Fauquier","0610","Fauquier","40","610",20868,9875,643,10350,5976203,172592,905283
"G5100615","1850","Virginia","510","Fayette","0615","Fayette","40","615",3955,3780,19,156,489935,16055,107069
"G5100630","1850","Virginia","510","Floyd","0630","Floyd","40","630",6458,6001,14,443,578414,26793,127315
"G5100650","1850","Virginia","510","Fluvanna","0650","Fluvanna","40","650",9487,4539,211,4737,1377103,53953,191990
"G5100670","1850","Virginia","510","Franklin","0670","Franklin","40","670",17430,11638,66,5726,1652467,52791,337775
"G5100690","1850","Virginia","510","Frederick","0690","Frederick","40","690",15975,12769,912,2294,3784400,118807,471252
"G5100710","1850","Virginia","510","Giles","0710","Giles","40","710",6570,5858,55,657,844088,37930,222083
"G5100715","1850","Virginia","510","Gilmer","0715","Gilmer","40","715",3475,3403,0,72,299361,10528,80097
"G5100730","1850","Virginia","510","Gloucester","0730","Gloucester","40","730",10527,4290,680,5557,1526584,52810,214868
"G5100750","1850","Virginia","510","Goochland","0750","Goochland","40","750",10352,3863,644,5845,2035643,59228,209405
"G5100770","1850","Virginia","510","Grayson","0770","Grayson","40","770",6677,6142,36,499,571191,33336,191927
"G5100775","1850","Virginia","510","Greenbrier","0775","Greenbrier","40","775",10022,8549,156,1317,2352596,48858,500335
"G5100790","1850","Virginia","510","Greene","0790","Greene","40","790",4400,2667,34,1699,692422,27472,99666
"G5100810","1850","Virginia","510","Greensville","0810","Greensville","40","810",5639,1731,123,3785,408518,18655,132967
"G5100830","1850","Virginia","510","Halifax","0830","Halifax","40","830",25962,10976,534,14452,3329238,91752,536731
"G5100833","1850","Virginia","510","Hampshire","0833","Hampshire","40","835",14036,12379,224,1433,2984190,115473,547773
"G5100837","1850","Virginia","510","Hancock","0837","Hancock","40","845",4050,4040,7,3,1148840,32672,125726
"G5100850","1850","Virginia","510","Hanover","0850","Hanover","40","850",15153,6539,221,8393,2005259,85170,311916
"G5100853","1850","Virginia","510","Hardy","0853","Hardy","40","855",9543,7927,356,1260,2556716,71744,433064
"G5100857","1850","Virginia","510","Harrison","0857","Harrison","40","865",11728,11213,27,488,2184971,52970,430610
"G5100870","1850","Virginia","510","Henrico","0870","Henrico","40","870",43572,23826,3637,16109,2601202,72786,256800
"G5100890","1850","Virginia","510","Henry","0890","Henry","40","890",8872,5324,208,3340,794407,25663,152969
"G5100910","1850","Virginia","510","Highland","0910","Highland","40","910",4227,3837,26,364,1230446,26692,301600
"G5100930","1850","Virginia","510","Isle Of Wight","0930","Isle Of Wight","40","930",9353,4710,1248,3395,945102,37637,184920
"G5100935","1850","Virginia","510","Jackson","0935","Jackson","40","935",6544,6480,11,53,836512,29745,137116
"G5100950","1850","Virginia","510","James City","0950","James City","40","950",4020,1489,663,1868,547001,14930,66359
"G5100953","1850","Virginia","510","Jefferson","0953","Jefferson","40","955",15357,10476,540,4341,5264388,128283,385308
"G5100957","1850","Virginia","510","Kanawha","0957","Kanawha","40","965",15353,12001,212,3140,1030917,39010,195249
"G5100970","1850","Virginia","510","King And Queen","0970","King And Queen","40","970",10319,4094,461,5764,1287950,31643,189223
"G5100990","1850","Virginia","510","King George","0990","King George","40","990",5971,2301,267,3403,1081994,35202,114705
"G5101010","1850","Virginia","510","King William","1010","King William","40","1010",8779,2701,347,5731,1458110,39725,174860
"G5101030","1850","Virginia","510","Lancaster","1030","Lancaster","40","1030",4708,1802,266,2640,686513,15486,83992
"G5101050","1850","Virginia","510","Lee","1050","Lee","40","1050",10267,9440,40,787,1103087,30341,240584
"G5101053","1850","Virginia","510","Lewis","1053","Lewis","40","1055",10031,9620,43,368,1133510,33233,295827
"G5101057","1850","Virginia","510","Logan","1057","Logan","40","1065",3620,3533,0,87,275487,7478,120359
"G5101070","1850","Virginia","510","Loudoun","1070","Loudoun","40","1070",22079,15081,1357,5641,8349371,195794,937592
"G5101090","1850","Virginia","510","Louisa","1090","Louisa","40","1090",16691,6423,404,9864,2534084,94546,355794
"G5101110","1850","Virginia","510","Lunenburg","1110","Lunenburg","40","1110",11692,4314,191,7187,1026166,36420,216971
"G5101130","1850","Virginia","510","Madison","1130","Madison","40","1130",9331,4456,151,4724,2089467,81371,285461
"G5101133","1850","Virginia","510","Marion","1133","Marion","40","1141",10552,10439,19,94,1602410,44369,275448
"G5101135","1850","Virginia","510","Marshall","1135","Marshall","40","1145",10138,10050,39,49,1632609,62774,221690
"G5101137","1850","Virginia","510","Mason","1137","Mason","40","1148",7539,6841,51,647,1279937,31124,189025
"G5101150","1850","Virginia","510","Mathews","1150","Matthews","40","1150",6714,3642,149,2923,623620,15106,77413
"G5101170","1850","Virginia","510","Mecklenburg","1170","Mecklenburg","40","1170",20630,7256,912,12462,2470541,65087,387842
"G5101175","1850","Virginia","510","Mercer","1175","Mercer","40","1175",4222,4018,27,177,387969,12505,120755
"G5101190","1850","Virginia","510","Middlesex","1190","Middlesex","40","1190",4394,1903,149,2342,871868,33540,96907
"G5101193","1850","Virginia","510","Monongalia","1193","Monongalia","40","1195",12387,12092,119,176,1569392,50939,253830
"G5101197","1850","Virginia","510","Monroe","1197","Monroe","40","1205",10204,9062,81,1061,2039101,61233,387030
"G5101210","1850","Virginia","510","Montgomery","1210","Montgomery","40","1210",8359,6822,66,1471,1547730,53605,263282
"G5101215","1850","Virginia","510","Morgan","1215","Morgan","40","1215",3557,3431,3,123,445877,23029,88228
"G5101230","1850","Virginia","510","Nansemond","1230","Nansemond","40","1230",12283,5424,2144,4715,1681490,35600,219375
"G5101250","1850","Virginia","510","Nelson","1250","Nelson","40","1250",12758,6478,138,6142,1873922,89790,278381
"G5101270","1850","Virginia","510","New Kent","1270","New Kent","40","1270",6064,2222,432,3410,737520,24076,121828
"G5101275","1850","Virginia","510","Nicholas","1275","Nicholas","40","1275",3963,3889,1,73,361636,12939,108723
"G5101290","1850","Virginia","510","Norfolk","1290","Norfolk","40","1290",33036,20329,2307,10400,1209764,42267,237563
"G5101310","1850","Virginia","510","Northampton","1310","Northampton","40","1310",7498,3105,745,3648,212890,27801,145159
"G5101330","1850","Virginia","510","Northumberland","1330","Northumberland","40","1330",7346,3072,519,3755,927402,33104,134817
"G5101350","1850","Virginia","510","Nottoway","1350","Nottoway","40","1350",8437,2234,153,6050,1120487,38837,182349
"G5101355","1850","Virginia","510","Ohio","1355","Ohio","40","1355",18006,17612,230,164,1982654,43297,194662
"G5101370","1850","Virginia","510","Orange","1370","Orange","40","1370",10067,3962,184,5921,1844296,69788,232508
"G5101390","1850","Virginia","510","Page","1390","Page","40","1390",7600,6332,311,957,1735759,84690,226602
"G5101410","1850","Virginia","510","Patrick","1410","Patrick","40","1410",9609,7187,98,2324,711039,23732,186719
"G5101415","1850","Virginia","510","Pendleton","1415","Pendleton","40","1415",5795,5443,30,322,1031195,44916,292062
"G5101430","1850","Virginia","510","Pittsylvania","1430","Pittsylvania","40","1430",28796,15263,735,12798,2773981,76927,437148
"G5101437","1850","Virginia","510","Pocahontas","1437","Pocahontas","40","1445",3598,3303,28,267,914558,32074,231155
"G5101450","1850","Virginia","510","Powhatan","1450","Powhatan","40","1450",8178,2513,383,5282,1395501,42332,198312
"G5101455","1850","Virginia","510","Preston","1455","Preston","40","1455",11708,11562,59,87,1105218,58588,279619
"G5101470","1850","Virginia","510","Prince Edward","1470","Prince Edward","40","1470",11857,4177,488,7192,1570746,38569,190092
"G5101490","1850","Virginia","510","Prince George","1490","Prince George","40","1490",7596,2670,518,4408,1128184,46840,150841
"G5101510","1850","Virginia","510","Princess Anne","1510","Princess Anne","40","1510",7669,4280,259,3130,1077115,33558,278908
"G5101530","1850","Virginia","510","Prince William","1530","Prince William","40","1530",8129,5079,552,2498,1446304,53582,196497
"G5101550","1850","Virginia","510","Pulaski","1550","Pulaski","40","1550",5118,3613,34,1471,1151853,30797,211001
"G5101553","1850","Virginia","510","Putnam","1553","Putnam","40","1555",5335,4693,10,632,486425,19661,95786
"G5101555","1850","Virginia","510","Raleigh","1555","Raleigh","40","1565",1765,1729,13,23,151873,5981,49625
"G5101557","1850","Virginia","510","Randolph","1557","Randolph","40","1567",5243,5003,39,201,852238,21515,219457
"G5101570","1850","Virginia","510","Rappahannock","1570","Rappahannock","40","1570",9782,5642,296,3844,2039812,83819,343910
"G5101590","1850","Virginia","510","Richmond","1590","Richmond","40","1590",6448,3463,708,2277,562900,22637,125006
"G5101593","1850","Virginia","510","Ritchie","1593","Ritchie","40","1595",3902,3886,0,16,450356,14078,86374
"G5101610","1850","Virginia","510","Roanoke","1610","Roanoke","40","1610",8477,5812,155,2510,1716390,59261,215705
"G5101630","1850","Virginia","510","Rockbridge","1630","Rockbridge","40","1630",16045,11484,364,4197,3207030,99346,436149
"G5101650","1850","Virginia","510","Rockingham","1650","Rockingham","40","1650",20294,17496,467,2331,5821435,241220,729708
"G5101670","1850","Virginia","510","Russell","1670","Russell","40","1670",11919,10866,71,982,1085533,39371,389202
"G5101690","1850","Virginia","510","Scott","1690","Scott","40","1690",9829,9322,34,473,705844,21969,228112
"G5101710","1850","Virginia","510","Shenandoah","1710","Shenandoah","40","1710",13768,12565,292,911,3047130,104362,287312
"G5101730","1850","Virginia","510","Smyth","1730","Smyth","40","1730",8162,6898,200,1064,1584714,43759,280060
"G5101750","1850","Virginia","510","Southampton","1750","Southampton","40","1750",13521,5940,1826,5755,996607,71496,293320
"G5101770","1850","Virginia","510","Spotsylvania","1770","Spotsylvania","40","1770",14911,6894,536,7481,1232599,58906,209532
"G5101790","1850","Virginia","510","Stafford","1790","Stafford","40","1790",8044,4415,318,3311,1084212,38737,129334
"G5101810","1850","Virginia","510","Surry","1810","Surry","40","1810",5679,2215,985,2479,541515,20537,117431
"G5101830","1850","Virginia","510","Sussex","1830","Sussex","40","1830",9820,3086,742,5992,555514,44582,229306
"G5101835","1850","Virginia","510","Taylor","1835","Taylor","40","1835",5367,5130,69,168,908329,32545,176343
"G5101850","1850","Virginia","510","Tazewell","1850","Tazewell","40","1850",9942,8807,75,1060,1191275,31515,378786
"G5101855","1850","Virginia","510","Tyler","1855","Tyler","40","1859",5498,5456,4,38,602222,18518,107630
"G5101870","1850","Virginia","510","Warren","1870","Warren","40","1870",6607,4493,366,1748,1477490,67701,202997
"G5101890","1850","Virginia","510","Warwick","1890","Warwick","40","1875",1546,599,42,905,248603,9504,45864
"G5101910","1850","Virginia","510","Washington","1910","Washington","40","1910",14612,12369,112,2131,1953811,63897,402341
"G5101913","1850","Virginia","510","Wayne","1913","Wayne","40","1915",4760,4564,7,189,618023,10360,120932
"G5101930","1850","Virginia","510","Westmoreland","1930","Westmoreland","40","1930",8080,3376,1147,3557,1100857,31340,142138
"G5101933","1850","Virginia","510","Wetzel","1933","Wetzel","40","1935",4284,4261,6,17,491991,17082,82089
"G5101937","1850","Virginia","510","Wirt","1937","Wirt","40","1945",3353,3319,2,32,400465,10701,67858
"G5101953","1850","Virginia","510","Wood","1953","Wood","40","1955",9450,9008,69,373,1314517,37887,142967
"G5101957","1850","Virginia","510","Wyoming","1957","Wyoming","40","1965",1645,1583,1,61,115979,4841,40954
"G5101970","1850","Virginia","510","Wythe","1970","Wythe","40","1970",12024,9618,221,2185,2099660,81049,407092
"G5101990","1850","Virginia","510","York","1990","York","40","1990",4460,1825,454,2181,707515,10367,67190
"G5500010","1850","Wisconsin","550","Adams","0010","Adams","25","10",187,187,0,0,,,
"G5500015","1850","Wisconsin","550","Adams-Sauk [multi-county reporting area]","0015","Adams-Sauk (multi-county reporting area)","25","15",,,,,276230,19617,50503
"G5500090","1850","Wisconsin","550","Brown","0090","Brown","25","90",6215,6170,45,0,287290,32020,45155
"G5500150","1850","Wisconsin","550","Calumet","0150","Calumet","25","150",1743,1620,123,0,187340,10597,27729
"G5500170","1850","Wisconsin","550","Chippewa","0170","Chippewa","25","170",615,614,1,0,63580,6420,21352
"G5500175","1850","Wisconsin","550","Chippewa-Crawford [multi-county reporting area]","0175","Chippewa-Crawford (multi-county reporting area)","25","175",,,,,,,
"G5500210","1850","Wisconsin","550","Columbia","0210","Columbia","25","210",9565,9547,18,0,1035670,59420,192394
"G5500230","1850","Wisconsin","550","Crawford","0230","Crawford","25","230",2498,2481,17,0,0,0,0
"G5500250","1850","Wisconsin","550","Dane","0250","Dane","25","250",16639,16613,26,0,1581877,127570,363235
"G5500270","1850","Wisconsin","550","Dodge","0270","Dodge","25","270",19138,19126,12,0,2073824,130275,340089
"G5500390","1850","Wisconsin","550","Fond du Lac","0390","Fond Du Lac","25","390",14510,14507,3,0,1249590,52698,200945
"G5500430","1850","Wisconsin","550","Grant","0430","Grant","25","430",16169,16139,30,0,823953,62840,222291
"G5500450","1850","Wisconsin","550","Green","0450","Green","25","450",8566,8566,0,0,1044736,68652,222637
"G5500490","1850","Wisconsin","550","Iowa","0490","Iowa","25","490",9525,9496,29,0,355645,30316,105392
"G5500550","1850","Wisconsin","550","Jefferson","0550","Jefferson","25","550",15317,15314,3,0,1221388,66865,202990
"G5500590","1850","Wisconsin","550","Kenosha","0590","Kenosha","25","590",10734,10716,18,0,1986990,100076,275120
"G5500650","1850","Wisconsin","550","Lafayette","0650","Lafayette","25","650",11531,11517,14,0,606289,35750,155095
"G5500675","1850","Wisconsin","550","La Point","0675","La Point","25","70",489,483,6,0,3550,215,2450
"G5500710","1850","Wisconsin","550","Manitowoc","0710","Manitowoc","25","710",3702,3702,0,0,49550,3570,9626
"G5500730","1850","Wisconsin","550","Marathon","0730","Marathon","25","730",508,508,0,0,4940,305,1810
"G5500770","1850","Wisconsin","550","Marquette","0770","Marquette","25","770",8641,8634,7,0,443375,28420,165605
"G5500790","1850","Wisconsin","550","Milwaukee","0790","Milwaukee","25","790",31077,30966,111,0,1844340,73811,220056
"G5500970","1850","Wisconsin","550","Portage","0970","Portage","25","970",1250,1249,1,0,5100,410,750
"G5501010","1850","Wisconsin","550","Racine","1010","Racine","25","1010",14973,14907,66,0,1781703,119888,246614
"G5501030","1850","Wisconsin","550","Richland","1030","Richland","25","1030",903,902,1,0,87111,5823,20188
"G5501050","1850","Wisconsin","550","Rock","1050","Rock","25","1050",20750,20727,23,0,3125841,197435,515980
"G5501090","1850","Wisconsin","550","St Croix","1090","St Croix","25","1090",624,619,5,0,3031,265,560
"G5501110","1850","Wisconsin","550","Sauk","1110","Sauk","25","1110",4371,4370,1,0,,,
"G5501170","1850","Wisconsin","550","Sheboygan","1170","Sheboygan","25","1170",8379,8372,7,0,616680,41804,95190
"G5501270","1850","Wisconsin","550","Walworth","1270","Walworth","25","1270",17862,17859,3,0,3003119,194587,503786
"G5501310","1850","Wisconsin","550","Washington","1310","Washington","25","1310",19485,19485,0,0,1321499,80898,194971
